6179819,7,1,1
6179819,7,1,1
6253245,7,2,2
6253245,7,1,1
6253245,1,1,1
6253245,9,1,1
6253245,7,1,1
6253245,7,1,1
6253245,7,1,1
6253245,7,1,1
6253245,7,1,1
6474128,9,1,1
6474128,1,1,1
6474128,5,3,3
6474128,7,1,1
6474128,7,1,1
6474128,7,1,1
6474128,7,1,1
6474128,7,1,1
6474128,7,1,1
6474136,1,1,1
6474136,7,1,1
6474136,7,1,1
6474136,9,1,1
6474144,5,2,2
6474144,1,1,1
6474144,9,1,1
6474144,7,1,1
6474144,7,1,1
6474144,7,1,1
6474144,7,1,1
6474144,7,1,1
6474179,5,3,3
6474179,1,1,1
6474179,9,1,1
6826326,5,3,3
6826326,7,1,1
6826326,7,1,1
6826326,7,1,1
6826326,7,1,1
6826326,9,1,1
6826326,7,1,1
6826326,7,1,1
6826326,1,1,1
7014880,1,1,1
7014880,9,1,1
7014880,7,1,1
7014880,7,1,1
7014880,7,1,1
7014880,7,1,1
7014880,7,1,1
7014880,7,1,1
7014880,7,1,1
7165447,5,3,3
7165447,4,1,0
7581157,2,1,0
7751575,7,1,1
7813112,7,1,1
7858396,7,1,1
7858396,7,1,1
7858396,7,1,1
7973799,4,1,1
7973799,8,1,1
0107999,7,1,1
0107999,7,1,1
0107999,7,1,1
0107999,7,1,1
0107999,7,1,1
0107999,7,1,1
0703931,7,1,1
0703931,7,1,1
0703931,7,1,1
0703931,7,1,1
0703931,7,1,1
0703931,7,1,1
2377144,9,1,1
2377144,2,1,1
2377144,2,1,1
2377144,5,1,1
2377144,7,1,1
2377144,1,1,1
2377144,4,1,1
2377144,7,1,1
2377144,2,1,1
2377144,5,2,2
2377160,5,6,2
2377160,5,1,1
2377160,5,7,7
2377160,5,4,2
2377160,1,1,1
2377160,5,1,1
2377160,2,1,1
2377160,4,2,2
2599279,7,1,1
2909677,6,1,1
3485285,6,1,1
3485285,6,1,1
4824148,9,1,1
4824148,4,1,1
4824148,1,1,1
4914651,7,1,1
4914651,7,1,1
9289224,7,1,1
9458034,7,1,1
9458034,7,1,1
9458034,7,1,1
9458034,7,1,1
9458034,7,1,1
9458034,7,1,1
9458034,7,1,1
9806873,7,1,1
0214086,7,1,1
2377497,2,2,2
2377497,5,1,1
2377500,6,4,4
2377500,2,3,3
2377500,2,3,3
2598809,7,1,1
2598809,7,1,1
2598809,7,1,1
2598809,7,1,1
2598809,7,1,1
2674750,2,2,2
2674750,5,1,1
2674750,1,1,1
2674750,9,1,1
2674750,4,1,1
2674750,2,15,15
2674750,2,1,1
2674750,7,1,1
2674750,5,1,1
2674750,2,1,1
2674750,5,4,4
2674750,5,10,10
4401255,7,1,1
0280712,2,1,1
0280712,2,1,1
2380188,5,1,1
2380188,1,1,1
2380188,5,3,3
2380188,5,1,1
2380188,1,1,1
2380188,9,1,1
2380188,4,1,1
2380188,5,2,2
2380188,2,1,1
2380188,5,1,1
2380196,1,1,1
2380196,9,1,1
2380196,7,1,1
2380196,4,1,1
2663325,7,1,1
2663333,7,1,1
2663341,7,1,1
2663368,4,1,1
2663368,7,1,1
2850869,7,2,2
3689352,6,2,2
3689352,6,4,4
4145747,7,1,1
7171978,5,1,1
7484011,7,2,2
7484011,9,2,2
7484011,1,2,2
7484011,4,1,1
0282790,2,1,1
0282790,2,1,1
2537966,1,1,1
2537966,9,1,1
2537966,1,1,1
2537966,2,1,1
2537966,2,1,1
2537966,4,1,1
2537966,7,1,1
2537966,7,1,1
2537966,7,1,1
2537966,7,1,1
2537966,3,2,2
2553082,1,1,1
2553082,9,1,1
2553082,9,1,1
2553082,2,6,6
2553082,5,5,5
2553082,2,1,1
2553082,7,1,1
2553082,7,1,1
2553082,7,1,1
2553082,7,1,1
2553082,7,1,1
2553082,7,1,1
2553082,1,1,1
2553082,7,1,1
4183606,5,1,1
4183606,2,1,1
4324064,2,2,2
6553397,7,1,1
6553397,7,1,1
6553397,7,1,1
6553397,7,1,1
6553397,7,1,1
6553397,7,1,1
7207891,1,1,1
7207891,5,2,2
7207891,9,1,1
7207891,4,1,1
7207891,1,1,1
7410964,6,1,1
7410964,1,1,1
7410964,6,1,1
7410964,2,1,1
7753659,6,1,1
0848689,7,1,1
2538261,6,1,1
2538261,7,1,1
2538261,6,1,1
2538261,7,1,1
2538261,7,1,1
2538261,7,1,1
2538261,2,16,16
2538261,4,1,1
2538261,3,1,0
2538261,5,1,1
2538261,5,1,1
2538261,2,3,3
2538261,1,1,1
2538261,9,1,1
2538261,7,1,1
2538261,7,1,1
2538261,7,1,1
9036784,7,1,1
2418517,6,1,1
2418517,9,1,1
2418517,1,1,1
2418517,7,1,1
2609681,1,1,1
2609681,7,1,1
2609681,1,1,1
2609681,9,1,1
6388493,7,2,2
6388493,7,2,2
6388493,7,2,2
6388493,7,3,3
6388493,7,4,4
6388493,7,2,2
6388493,9,1,1
6388493,1,1,1
6388493,1,1,1
6388493,2,1,1
0086355,3,1,1
0115916,2,1,1
0115916,2,2,2
2418592,4,1,1
2418592,9,1,1
2418592,7,1,1
2418592,7,1,1
2418592,1,1,1
2418592,7,1,1
2418592,7,1,1
2418592,1,1,1
2418592,1,1,1
2418592,9,1,1
2418614,7,1,1
2418614,7,1,1
2418614,7,1,1
2418614,7,1,1
2418630,9,1,1
2418630,1,1,1
2418630,5,10,10
2418630,5,1,1
2418630,5,5,5
2418630,5,1,1
2418630,5,3,3
2418630,5,1,1
2418630,4,1,1
2674114,9,1,1
2674114,1,1,1
2674114,7,1,1
2674130,7,1,1
2674130,9,1,1
2674130,1,1,1
2674157,1,1,1
2674157,4,1,1
2674157,1,1,1
2674157,3,1,1
2674157,5,1,1
7229879,5,1,1
7229879,5,2,2
7229879,5,1,1
9423346,1,1,1
9423346,1,1,1
0799203,7,1,1
0799203,7,1,1
0799203,7,1,1
0799203,7,1,1
0799203,7,1,1
0964050,7,1,1
0964050,7,1,1
0964050,7,1,1
0964050,7,1,1
0964050,7,1,1
0964050,7,1,1
0964050,7,1,1
2378779,1,1,1
2378779,9,1,1
2378779,2,1,1
2378779,2,1,1
2378779,2,19,19
2378779,7,2,2
2378779,5,14,14
2378779,4,1,1
2378779,7,2,2
2378779,7,2,2
2378779,7,2,2
2378779,7,2,2
2378779,7,2,2
2551314,9,1,1
2551314,7,1,1
2551314,1,1,1
6648495,7,1,1
6648495,7,1,1
6648495,7,1,1
6648495,7,1,1
6648495,7,1,1
7671768,4,1,1
7671768,5,2,2
7671768,2,4,4
7701152,7,1,1
0117013,2,1,1
0117013,2,1,1
2418304,5,1,1
2418304,5,2,2
2418304,5,2,2
2418304,5,1,1
2418304,5,1,1
2418304,9,1,1
2418304,1,1,1
2418304,5,1,1
2418304,5,2,2
2418304,4,2,2
2418304,1,1,1
2418304,1,1,1
2418304,1,2,2
2550806,5,1,1
2550806,7,1,1
2550814,4,1,1
2550814,5,1,1
2550814,7,1,1
2550857,9,1,1
2550857,1,1,1
2550857,1,1,1
2550857,9,1,1
2550857,4,1,0
2550857,5,1,1
2550857,7,1,1
2550857,5,2,2
3928586,7,1,1
3928586,5,1,1
7696191,1,1,1
7906153,7,1,1
7906153,7,1,1
7906153,7,1,1
7906153,7,1,1
7906153,7,1,1
7906153,7,1,1
7906153,7,1,1
0473901,2,1,1
0473901,2,1,1
2300397,4,1,1
2300397,7,1,1
2300435,5,1,1
2300435,1,1,1
2300435,4,3,3
2300435,5,2,2
2300435,6,1,1
2300435,1,1,1
2300435,5,5,5
2300435,3,1,1
2300435,1,1,1
2300435,5,3,3
2300435,5,4,4
2300435,5,5,5
2300435,5,1,1
2300435,9,1,1
4765958,1,1,1
0473189,1,1,1
0473189,9,1,1
0473189,7,2,2
0640905,1,1,1
0640905,9,1,1
2689537,7,2,2
2691574,1,1,1
2691574,6,1,1
2691574,1,1,1
2691574,9,1,1
2691574,5,1,1
2691574,5,1,1
2691574,5,1,1
2691574,6,1,1
2691574,4,1,1
2691574,5,1,1
2691574,5,1,1
2691574,6,1,1
4103521,1,1,0
4965728,7,1,1
0209031,1,1,1
0209031,9,1,1
0209031,7,3,3
0209031,7,2,2
0209031,7,5,5
0209031,7,2,2
0209031,7,5,5
0209031,7,1,1
0209031,7,1,1
1130404,2,1,1
2672375,7,1,1
2689189,4,1,1
2689189,7,1,1
2826364,7,1,1
2826364,7,1,1
2826364,7,1,1
2826364,7,1,1
2826364,7,1,1
2826364,7,1,1
2826364,7,1,1
2869810,7,1,1
2901005,7,1,1
2901005,7,1,1
2901005,7,1,1
2901005,7,1,1
2901005,7,1,1
2901005,7,1,1
2901005,7,1,1
2960052,3,1,1
4047575,5,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4053591,3,1,1
4088026,7,1,1
4088026,7,1,1
4088026,7,1,1
4088026,7,1,1
4088026,7,1,1
4088026,7,1,1
4088026,7,1,1
7009704,7,3,3
7009704,7,1,1
7440278,1,1,1
7846738,7,1,1
7846738,9,1,1
7846738,7,1,1
7846738,7,1,1
7846738,7,1,1
7846738,1,1,1
7846738,7,1,1
7846738,7,2,2
9006672,2,1,1
9007598,2,3,3
9154604,5,1,1
9154604,4,1,1
0259527,2,1,1
2513323,5,1,1
2513323,7,1,1
2513323,7,1,1
2513323,7,1,1
2513323,9,1,1
2513323,2,5,5
2513323,7,1,1
2513323,7,1,1
2513323,5,1,1
2513323,5,3,3
2513323,1,1,1
2513323,2,1,1
2513331,7,1,1
2513331,5,1,1
2513331,7,1,1
2513331,7,1,1
2513331,7,1,1
2513331,2,1,1
2513331,2,6,6
2513331,7,1,1
2513358,2,5,5
2513358,5,1,1
2513358,7,1,1
2513358,7,1,1
2513358,7,1,1
2513358,7,1,1
2513358,7,1,1
2513358,7,1,1
2513366,7,1,1
2513366,2,3,3
2513366,5,1,1
4148118,6,1,1
4148118,6,1,1
4700430,5,1,1
4700430,2,3,3
6444385,4,1,1
6444393,7,1,1
6444393,7,1,1
6444393,7,1,1
6444393,7,1,1
6444393,7,1,1
6444393,7,1,1
7376677,1,1,1
7376677,5,1,1
7376677,4,1,1
7376677,9,1,1
9930736,7,1,1
0484539,2,1,1
0484539,2,1,1
2436531,1,1,1
2436531,9,1,1
2436531,4,1,1
2436531,7,1,1
2436558,9,1,1
2436558,1,1,1
2436558,7,1,1
2691493,5,3,3
2691493,5,1,1
2691493,5,1,1
2691493,5,2,2
2691493,1,1,1
2691493,9,1,1
2691493,2,6,6
2691493,5,6,6
2691493,5,2,2
2691493,5,3,3
2691493,5,2,2
2691493,4,1,1
3599078,6,2,2
3599078,6,1,1
0089869,2,1,1
0089869,2,1,1
0089869,2,1,1
0378631,2,1,1
0992747,4,1,1
0992747,8,1,1
0992887,7,1,1
0992887,7,1,1
0992887,7,1,1
0992887,7,1,1
0992887,7,1,1
0992887,7,1,1
2658186,2,1,1
2658186,2,1,1
2658186,2,3,3
2658186,7,1,1
2658186,2,12,12
2658194,2,1,1
2658194,2,1,1
2658194,2,2,2
2658194,2,18,18
2658194,7,1,1
2658208,2,8,8
2658208,7,1,1
2658208,2,2,2
2658208,2,1,1
2658216,2,8,8
2658216,2,1,1
2658216,2,1,1
2658216,2,2,2
2658216,7,1,1
2658240,2,1,1
2658240,2,3,3
2658240,2,1,1
2658240,2,10,10
2658240,7,1,1
2658259,7,1,1
2658259,2,13,13
2658259,2,1,1
2658259,2,1,1
2658259,2,2,2
2861313,8,2,2
2861313,4,1,1
2861313,4,1,1
4091051,2,17,17
4091051,7,1,1
4091051,2,2,2
4091051,2,1,1
4091051,2,1,1
4091051,7,1,1
4091051,7,1,1
4091051,7,1,1
4091051,7,1,1
4112466,6,1,1
4112466,6,1,1
4143817,7,1,1
4190122,7,1,1
4468759,6,1,1
4468759,6,2,2
4640780,8,1,1
4640780,8,1,1
6350658,1,1,1
6404383,7,1,1
6513093,6,1,1
6513093,6,1,1
7164963,7,1,1
7172168,2,17,17
7172168,2,1,1
7172168,2,1,1
7172168,7,2,2
7172168,2,2,2
7827709,4,1,1
7827709,5,2,2
7827709,8,1,1
7827709,8,1,1
9057196,7,1,1
9402071,5,1,1
9402071,5,2,2
9402071,1,1,1
9402071,4,2,2
9402071,3,2,2
9402071,5,1,1
9402071,9,1,1
9402071,5,4,4
9402071,5,1,1
9402136,5,1,1
9402136,3,1,1
9402136,3,1,1
9402136,3,1,1
9402136,3,1,1
9402136,3,1,1
9402136,1,1,1
9402136,4,1,1
9402136,9,1,1
9402136,1,1,1
9636692,7,6,6
9636692,7,3,3
9636692,7,1,1
9636692,7,3,3
9636692,7,3,3
9636692,7,1,1
9848584,5,1,1
9848584,1,1,1
9848584,4,1,1
9848584,3,1,1
9848584,5,2,2
9848584,5,2,2
9848584,5,2,2
9898468,2,3,3
0049581,9,1,1
0049581,1,1,1
0111643,2,2,1
0111643,2,2,2
0111643,2,1,1
0111643,2,6,4
0220124,8,1,1
0276685,1,1,1
0276685,1,1,1
0276685,3,1,1
0418897,4,1,1
0418897,1,1,1
0427713,4,1,1
0427713,1,1,1
0427713,9,1,1
0427713,1,1,1
0427713,1,1,1
0427713,1,1,1
0427713,1,1,1
0427713,5,1,1
0427713,5,1,1
0427713,3,1,1
0427713,4,1,1
0427713,9,1,1
0607134,3,1,1
0607134,3,1,1
0607134,3,1,1
0656682,1,1,0
0667447,7,2,2
0667447,1,1,1
0667447,9,1,1
0667447,7,2,2
0667447,7,2,2
0667447,7,2,2
0667447,7,2,2
0667447,7,2,2
0677515,7,2,2
0677515,7,2,2
0677515,7,2,2
0677515,7,2,2
0677515,7,2,2
0677515,7,2,2
0682535,7,1,1
0682535,7,1,1
0682535,7,1,1
0682535,7,1,1
0682535,7,1,1
0682535,7,1,1
0682535,7,1,1
0683094,7,2,2
0683094,7,2,2
0683094,7,2,2
0683094,7,2,2
0683094,7,2,2
0683094,7,2,2
0683094,7,2,2
0751944,7,1,1
0751944,7,1,1
0751944,7,1,1
0751944,7,1,1
0751944,7,1,1
0751944,7,1,1
0751944,7,1,1
0771252,7,1,1
0771252,7,1,1
0771252,7,1,1
0771252,7,1,1
0771252,7,1,1
0771252,7,1,1
0771252,7,1,1
0786233,1,1,1
0786233,9,1,1
0786233,1,1,1
0786233,9,1,1
0786233,1,1,1
0786233,4,1,1
0786233,4,1,1
0786233,1,1,1
0786268,7,1,1
0786268,7,1,1
0786268,7,1,1
0786268,7,1,1
0786268,7,1,1
0786268,7,1,1
0786268,7,1,1
0786403,7,1,1
0786403,7,1,1
0786403,7,1,1
0786403,7,1,1
0786403,7,1,1
0786403,7,1,1
0798339,7,1,1
0798339,7,1,1
0798339,7,1,1
0798339,7,1,1
0798339,7,1,1
0798339,7,1,1
0798339,7,1,1
0802700,7,1,1
0802700,7,1,1
0802700,7,1,1
0802700,7,1,1
0802700,7,1,1
0802700,7,1,1
0802700,7,1,1
0814601,7,2,2
0814601,7,2,2
0814601,7,2,2
0814601,7,2,2
0814601,7,2,2
0814601,7,1,1
0916854,3,1,1
0916854,3,1,1
0916854,3,1,1
0916854,3,1,1
2305151,7,1,1
2305151,7,1,1
2305151,7,1,1
2305151,7,1,1
2305151,7,1,1
2305194,7,1,1
2305194,7,1,1
2305194,7,1,1
2305194,7,1,1
2305194,7,1,1
2305194,7,1,1
2305194,7,1,1
2305224,7,1,1
2305232,7,1,1
2305240,7,1,1
2305267,7,1,1
2305348,1,1,1
2305348,1,1,1
2305348,1,1,1
2305348,9,1,1
2305348,1,1,1
2305348,9,1,1
2305348,1,1,1
2305348,1,1,1
2305348,1,1,1
2305348,9,1,1
2305348,1,1,1
2305348,9,1,1
2305348,1,1,1
2305348,9,1,1
2305445,9,1,1
2305445,2,2,0
2305445,2,2,2
2305445,1,1,1
2305445,1,1,1
2305445,9,1,1
2305445,1,1,1
2305445,2,2,2
2305445,1,2,2
2305445,9,2,2
2305445,4,1,1
2305445,1,1,1
2305445,6,4,4
2305445,3,1,1
2305453,9,1,1
2305453,1,1,1
2305453,7,1,1
2305453,7,2,2
2305453,7,1,1
2305453,7,1,1
2305453,7,1,1
2305453,7,2,2
2305453,7,2,2
2305461,7,1,1
2623633,6,4,4
2623633,6,2,2
2623633,6,5,5
2623692,7,1,1
2623781,7,2,2
2623781,7,3,3
2623781,7,3,3
2623781,7,2,2
2623781,7,2,2
2623781,7,1,1
2623781,1,1,1
2623781,9,1,1
2623781,7,2,2
2624214,1,1,1
2624214,3,1,1
2624346,7,1,1
2624346,7,1,1
2624346,7,1,1
2624346,7,1,1
2624346,7,1,1
2624346,7,1,1
2624346,7,1,1
2624354,7,1,1
2624362,7,1,1
2624362,7,1,1
2624362,7,1,1
2624362,7,1,1
2624362,7,1,1
2624362,7,1,1
2624370,7,1,1
2664895,2,1,1
2664895,6,23,23
2664895,2,7,7
2691515,4,1,1
2691515,1,1,1
2691515,9,1,1
2691515,1,1,1
2691515,9,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,1,1,1
2691515,2,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,3,1,1
2691515,5,1,1
2691515,6,2,2
2691515,2,2,2
2691515,3,1,1
2691515,4,4,3
2691515,5,208,208
2691515,5,6,6
2691515,5,5,5
2691515,5,55,55
2691515,1,2,2
2691515,9,2,2
2691515,1,1,1
2691515,9,1,1
2691515,1,1,1
2691515,2,2,2
2691515,5,5,5
2691515,5,2,2
2691515,5,1,1
2841967,7,1,1
2841967,7,1,1
2841967,7,1,1
2841967,7,1,1
2841967,7,1,1
2841967,7,1,1
2841967,7,1,1
3251411,1,1,1
3259692,6,1,1
3259692,6,2,2
3454363,6,2,1
3454363,6,2,1
3466175,5,3,3
3466175,5,1,1
3466175,5,4,4
3466175,5,1,1
3833135,6,3,3
3833135,6,5,5
3840387,4,1,1
3840387,4,1,1
3840387,1,1,1
3840387,1,1,1
3840387,9,1,1
3840387,3,1,1
3840387,1,1,1
4118480,7,1,1
4118480,7,1,1
4118480,7,1,1
4118480,7,1,1
4118480,7,1,1
4118480,7,1,1
4118480,7,1,1
4156455,7,1,0
4177606,7,2,0
4224728,7,2,2
4233816,7,1,1
4277228,7,1,1
4279840,7,1,1
4280253,7,1,1
4320522,7,1,1
4341236,7,2,0
4348842,7,2,0
4352521,7,1,0
4403967,7,1,1
4434218,7,1,1
4440714,7,4,4
4556232,7,1,1
4556232,7,1,1
4556232,7,2,2
4556232,9,1,1
4556232,7,2,2
4556232,7,2,2
4556232,7,2,2
4556232,1,1,1
4556240,1,1,1
4556240,7,1,1
4556240,9,1,1
4588487,7,2,2
4645545,7,2,2
4708547,2,1,1
4708547,5,1,1
4708547,5,1,1
4708547,5,1,1
4708547,5,1,1
4708547,5,1,1
4708547,3,5,5
4708547,2,3,3
4714547,7,2,2
4714547,7,1,1
4714547,7,2,2
4714547,7,2,2
4714547,7,1,1
4714547,7,2,2
4724151,7,1,1
4724151,7,2,2
4724151,7,1,1
4724151,7,2,2
4724151,7,2,2
4724151,7,2,2
4729714,7,1,1
4729714,7,1,1
4729722,2,1,1
4729722,5,1,1
4729722,3,1,1
4729722,5,1,1
4729722,5,1,1
4729722,5,1,1
4736834,7,1,1
4736834,7,1,1
4774094,7,1,1
4774094,7,1,1
4774094,1,1,1
4774094,9,1,1
4774094,7,1,1
4774094,7,1,1
4774094,7,1,1
4774094,7,1,1
4782410,7,1,1
4782410,7,1,1
4782410,7,1,1
4782410,2,1,1
4785436,7,1,1
4785436,7,1,1
4785436,7,1,1
4808088,9,1,1
4808088,1,1,1
4808088,7,1,1
4808088,7,1,1
4808088,7,1,1
4833066,5,1,1
4833066,5,1,1
4833066,5,1,1
4833112,7,1,1
4833112,7,1,1
4833112,7,1,1
4833112,7,1,1
4833171,2,1,1
4841026,7,1,1
4841026,7,1,1
4841026,7,1,1
4841026,2,1,1
4851005,7,1,1
4851005,1,1,1
4851005,7,1,1
4851005,7,1,1
4851005,9,1,1
4851102,4,1,1
4879783,7,1,1
4879783,7,1,1
4879783,7,1,1
4879791,5,1,1
4879791,5,1,1
4879791,5,1,1
4879791,2,1,1
4879791,7,1,1
4879791,7,1,1
4879791,7,1,1
4879791,7,1,1
4879791,7,1,1
4879791,7,1,1
4918517,4,1,1
4918517,9,2,2
4918517,1,2,2
4918517,7,2,2
4918517,7,2,2
4918517,7,1,1
4918525,2,1,1
4918541,7,1,1
4918541,7,1,1
4918541,7,1,1
4920449,7,1,1
4920449,7,1,1
4922506,7,4,4
4922506,2,1,1
4922506,9,1,1
4922506,1,1,1
4922506,7,1,1
4922506,7,1,1
4953142,2,1,1
4953142,2,1,1
4953142,5,1,1
4953142,5,1,1
4953142,5,1,1
4953142,5,1,1
4953142,5,1,1
4953215,7,1,1
4953215,7,1,1
4953215,7,1,1
4953215,2,2,2
4953215,9,1,1
4953215,1,1,1
4953223,2,1,1
4953223,1,1,1
4953223,9,1,1
4953223,1,1,1
4953223,9,4,4
4953223,2,1,1
4953223,1,4,4
5319366,3,1,1
5499356,7,2,2
5499356,7,3,3
5499356,7,3,3
5499356,1,1,1
5499356,9,1,1
5499356,7,1,1
5499356,7,1,1
5499356,7,3,3
5499356,7,3,3
5802415,7,1,1
5802415,7,1,1
5802415,7,1,1
5802415,9,1,1
5802415,1,1,1
5802415,7,1,1
5802415,7,1,1
5802415,7,1,1
5802415,7,1,1
5889421,1,1,1
5889421,4,1,1
5889421,1,1,1
5889421,9,1,1
5889421,1,1,1
5889421,9,1,1
5889421,1,1,1
5889421,9,1,1
5889421,1,1,1
5889421,9,1,1
5889421,1,1,1
5889421,1,1,1
5904994,4,1,1
6243223,1,1,1
6243223,5,1,1
6243223,1,1,1
6243223,1,1,1
6243223,9,1,1
6243223,1,1,1
6243223,1,1,1
6243223,9,1,1
6243223,1,1,1
6243223,9,1,1
6243223,1,1,1
6243223,2,1,1
6243223,6,1,1
6243223,1,1,1
6337430,4,1,1
6337430,1,1,1
6337430,9,1,1
6337430,1,1,1
6351085,1,1,1
7155832,5,1,1
7155832,5,1,1
7155832,5,1,1
7155832,5,1,1
7155832,4,1,1
7155832,1,1,1
7155832,2,1,1
7155832,9,1,1
7242719,4,1,1
7442866,4,1,1
7712332,3,10,10
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7712332,3,1,1
7805829,1,1,1
7805829,9,1,1
7805829,1,1,1
9202986,8,1,1
9202986,8,1,1
9345310,7,2,2
9345310,7,2,2
9345310,7,2,2
9345310,7,1,1
9345310,7,2,2
9345310,7,1,1
9352368,7,1,1
9352368,7,1,1
9352368,7,1,1
9352368,7,1,1
9370595,1,1,1
9370595,9,1,1
9370595,9,1,1
9370595,1,1,1
9656812,7,1,1
9656812,7,1,1
9656812,7,1,1
9656812,7,1,1
9656812,1,1,1
9699686,7,1,1
9699686,7,1,1
9699686,7,1,1
9699686,7,1,1
9699686,7,1,1
9699686,7,1,1
9719245,1,1,0
9719245,3,2,2
9911561,7,1,1
9911561,7,1,1
9911561,7,1,1
9911561,7,1,1
9927743,7,1,1
9927743,7,1,1
9927743,7,1,1
9927743,7,1,1
9927743,7,1,1
9927743,7,1,1
9928235,7,1,1
9928235,7,1,1
9928235,7,1,1
9928235,7,1,1
9928235,7,1,1
9928235,7,1,1
9962042,7,1,1
9962042,7,1,1
9962042,7,1,1
2550938,1,1,1
2550938,4,2,2
2550938,5,10,10
2550938,5,4,4
2550938,2,10,10
2550938,5,10,10
2550938,1,1,1
2550938,9,1,1
2550938,1,1,1
2550938,5,3,3
2550938,5,8,8
2550938,5,4,4
2920484,1,1,1
2920484,1,1,1
2978628,7,1,1
2978628,9,1,1
2978628,7,2,2
2978628,7,2,2
2978628,7,2,2
2978628,7,2,2
2978628,1,1,1
4057457,9,1,1
4057457,1,1,1
4057457,7,1,1
4057457,1,1,1
4057457,9,1,1
4057457,1,1,1
4057457,9,1,1
4057457,1,1,1
4057457,9,1,1
4057465,9,1,1
4057465,1,1,1
4057465,9,1,1
4057465,1,1,1
4057465,9,1,1
4057465,1,1,1
4057465,9,1,1
4057465,1,1,1
4445708,7,1,1
4445708,9,1,1
4445708,7,1,1
4445708,1,1,1
4677722,7,2,2
4677722,1,1,1
4677722,9,1,1
4677722,7,1,1
4699246,4,1,1
4720628,1,1,1
4720628,7,1,1
4720628,9,1,1
4720628,7,1,1
6413439,2,1,1
6413439,2,1,1
6413439,4,1,1
0618535,6,1,1
0618535,6,1,1
0618535,2,1,1
2302640,4,1,1
2302640,7,2,1
2302640,7,3,1
2302640,7,1,1
2302640,7,2,1
2302640,7,2,1
2302640,7,1,1
2302640,6,1,1
2302640,6,1,1
2302640,5,6,6
2302640,9,2,1
2302640,1,2,1
2302780,3,1,1
2302780,5,1,1
2302780,3,1,1
2302780,5,3,3
2302780,5,5,5
2302780,2,18,18
2302780,5,3,3
2302780,5,4,4
2302780,5,3,3
2302780,5,2,2
2302780,2,1,1
2302780,5,1,1
2302780,4,1,1
2302780,2,3,3
7626339,7,1,1
7626339,7,1,1
7626339,7,1,1
7626339,7,1,1
7626339,7,3,3
7626339,7,1,1
7626339,7,1,1
7840926,7,1,1
7840926,7,2,1
7840926,7,1,1
7840926,7,2,1
7840926,7,1,1
9734953,6,1,1
9734953,6,1,1
9734961,7,1,1
9734961,7,1,1
9734961,7,1,1
9734961,7,1,1
9734961,7,1,1
9734961,7,1,1
9734961,7,1,1
9806423,7,2,2
9806423,7,2,2
9806423,7,2,2
9806423,1,1,1
